market,display_reference,title,decision,reason,salary_bucket,jobg8_classification,description_excerpt
London,1873325,Legal PA - Real Estate - &;52k - Hybrid!,OUT_SALARY,"annualised salary exceeds £50,000",">£50,000 OUT",Legal,"<p><strong>Legal PA - Real Estate</strong> </p><p><strong>City of London Up to £52,000 Hybrid (4 days office / 1 day WFH) Permanent</strong></p> <p>An exciting opportunity for an experienced <strong>Legal PA with Real Estate experience</strong> to join the London office of a leading global law firm.</p> <p>This is a <strong>newly created role</strong> supporting up to <strong>2 Partners and 3 Fee Earners</strong> within a busy and growing Real Estate team. You'll play a key role in supporting senior lawyers and will enjoy a varied position combining traditional PA responsibilities with specialist Real Estate administration.</p> <p><strong>Key responsibilities</strong> </p><ul> <li>Diary and "
London,1867259,"Experienced Property Legal Secretary - Ilford, London",LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p><strong>Experienced Property Legal Secretary - Commercial Property</strong><br /><strong>Location:</strong> Ilford, East London<br /><strong>Contract:</strong> Full-time, Permanent<br /><strong>Hours:</strong> Monday to Friday, 9:00am-5:30pm<br /><strong>Working Pattern:</strong> Office based - 5 days per week<br /><strong>Salary:</strong> Competitive, dependent on experience</p> <p> Are you an experienced Property Legal Secretary looking for a senior support role within a busy and established law firm?</p> <p> We are recruiting for an experienced and highly capable Property Legal Secretary to join a friendly Property team in Ilford, East London.<br /> This is an excellent opportunity for"
London,1866558,Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>A growing legal practice is seeking an organised and proactive Paralegal to join its legal team. This Paralegal role offers exposure to a broad range of client matters, supporting solicitors across case preparation, document drafting and file progression. The Paralegal will play a key role in assisting with the efficient management of cases from instruction through to completion. This Paralegal opportunity is suited to a motivated individual looking to develop their legal career within a structured and supportive environment.</p> <p><strong>The Company?</strong> </p><p>The successful Paralegal will join a growing legal team providing a range of services to clients, with a strong focus on "
London,1866557,Paralegal Trade Marks,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>A well established law firm is seeking a Paralegal to join its Trade Marks team. This Paralegal role provides support to solicitors across a busy Intellectual Property practice, assisting with document preparation, client communication and day-to-day case administration. The Paralegal will play an important role in ensuring matters progress efficiently and accurately. This Paralegal opportunity is suited to someone with prior legal support experience, ideally within Intellectual Property or Trade Marks work.</p> <p><strong>The Company?</strong> </p><p>The successful Paralegal will join a respected Intellectual Property team within a well established law firm. The team provides structured "
London,1866551,Paralegal Court of Protection,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>A well established London law firm is seeking a Paralegal to join its Court of Protection team. This Paralegal role offers exposure to a broad range of Court of Protection matters, supporting fee earners across the day-to-day management of vulnerable client cases. The Paralegal will gain hands-on experience in financial administration, legal documentation and client support. This Paralegal opportunity is suited to someone looking to develop a long-term career within Court of Protection work in a supportive team environment.</p> <p><strong>The Company?</strong> </p><p>The successful Paralegal will join a respected Court of Protection team within a London law firm specialising in supporting"
London,1866550,Family Team Legal Secretary,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>A multi office law firm is seeking a Family Team Legal Secretary to join its expanding Family and Childcare team in Barnet. This Legal Secretary role provides dedicated support to fee earners across a varied family law caseload, assisting with client communication, document preparation and day-to-day team administration. The Legal Secretary will play an important role in supporting the smooth running of matters while gaining experience within a specialist family law environment.</p> <p><strong>The Company?</strong> </p><p>The successful Legal Secretary will join an established multi service law firm with specialist teams across family law, criminal defence, housing, civil liberties and hu"
London,1876983,Legal PA / Team Leader - Disputes / Litigation,OUT_SALARY,"annualised salary exceeds £50,000",">£50,000 OUT",Legal,"<p>Legal PA/Team Leader - Disputes/Litigation.</p> <p>PA Support to Partners and Team:</p> <ul> <li>Dealing with calls, emails, meeting requests, correspondence.</li> <li>Full calendar management.</li> <li>Ensure the Partners are fully prepared for meetings: collate information, prepare notes, attend meetings, take minutes, follow up on action points.</li> <li>Support the fee earners in the smooth running of the client/matter life-cycle </li> </ul> <p>Management</p> <ul> <li>Plan and oversee all the details for new starters, leavers and returners. </li> <li>Drive a strong compliance mindset within the department.</li> <li>Attend quarterly Risk and Compliance meetings and implement agreed act"
London,1877900,Legal PA in Tax - Top UK Law Firm!,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>Legal PA in Tax - Top UK Law Firm! 3:2 Hybrid and excellent benefits!</p> <p>This role is working for one of the TOP UK law firms in the City, and is an excellent opportunity for an experienced Legal PA/Secretary to work within a vibrant and friendly team.</p> <p>This is a varied Legal PA role to support the day-to-day workload of a team of Partners and Associates.</p> <p>The successful Candidate will have at least 5 years Legal Secretary/PA experience at Partner level in a similar environment.</p> <ul> <li>City based US Law Firm</li> <li>Supporting at Partner level</li> <li>Excellent Salary and Benefits</li> <li>Hybrid Policy = 3 days in the office, 2 day from home</li> </ul> <p>Duties</"
London,1884003,Legal PA to Head of Private Equity + Tax Partner - US Law Firm,OUT_SALARY,"annualised salary exceeds £50,000",">£50,000 OUT",Legal,"<p><strong>Legal PA to Head of Private Equity + Tax Partner - US Law Firm </strong></p> <p>Working for a very friendly boutique US Law firm</p> <p>This is very much a FULLY HANDS ON PA role ! </p> <p>The Head of Private Equity sits on lots of committees, so assistance will be required</p> <p>Extensive Diary Management</p> <p>Lots of travel arranging predominantly to the US, but also Europe</p> <p>The Legal PA needs to be switched on, unflappable and be able to stay one step ahead at all times </p> <p>Additional support to the Tax Partner and a Associate - opening new files and expenses</p> <p>Amazing offices in the heart of the City</p> <ul> <li>Hours 9am - 5pm</li> </ul> <ul> <li>Hybrid wor"
London,1883894,"Corporate Legal PA Up to &;45,000 3:2 Hybrid",LIKELY_IN,family title is a strong inclusion signal,"£40k–£50,000",Legal,"<p><strong>CORPORATE LEGAL PAs, FANCY A FIRM WHERE YOUR COLLEAGUES ACTUALLY KNOW YOUR NAME?</strong> </p> <p> <strong>Corporate Legal PA Partner Support Up to £45,000 3:2 Hybrid</strong></p> <p>We're recruiting a <strong>Legal PA</strong> to support <strong>Partners within a busy Corporate team</strong> at a firm renowned for its genuinely <strong>collegiate culture</strong>.</p> <p> <strong>Up to £45,000</strong><br /> <strong>3:2 Hybrid Working</strong><br /> <strong>Corporate Partner-level support</strong><br /> <strong>Global law firm</strong></p> <p><strong> COLLEGIATE ACTUALLY MEANS COLLEGIATE</strong> </p><p>Here, PAs work closely together, support one another and wait for it <strong>"
London,1883324,"Legal Secretary for US Giant - Asset Management - Up to &;50,000",LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p> NEW EXCITING OPPORTUNITY <br />Legal Secretary for US Giant - Alternative Asset Management!</p> <p>LEGAL SECRETARY - FINANCE - TOP US LAW FIRM! GREAT SALARY PACKAGE!<br />Salary - Highly Competitive + excellent benefits inc FREE RESTAURANT!</p> <p>Hybrid - 4/1</p> <p>Benefits - Some of the best you can get (Inc 30 days holiday to start)</p> <p>Are you an upbeat, 'hands-on' Legal Secretary with a 'can-do' attitude?</p> <p>This is top US law firm Law is now in need of a talented Legal Secretary to support a Partner and team of Associates in their innovative Alternative Asset Management team. This is a varied role with duties including travel arrangements and expenses, diary and inbox manag"
London,1891702,Funds Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p></p> <p>Job Title: Funds Paralegal</p> <p>Location: City of London</p> <p>Working arrangement: Hybrid</p> <p>About the company: US law firm</p> <p>Role overview: Ryder Reid Legal is working closely with a US law firm to recruit a funds Paralegal to join its London office on a permanent basis. The role will involve trainee level work assisting with a number of deals in the busy funds team. This firm has been known to promote Paralegals internally via their TC programme, so progression is a possibility for the right candidate! </p> <p></p> <p>Qualifications: The ideal candidate will have previous funds paralegal experience, ideally gained from a similar US law firm environment, and will ide"
London,1897596,Paralegal/PA,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>EXPERIENCED PARALEGAL/PERSONAL ASSISTANT</p> <p>We are currently working with a busy, vibrant high street firm who are rapidly expanding and therefore seeking an experienced Paralegal to join their busy Property Team who would also act as Personal Assistant working closely with their Managing Partner.</p> <p>Successful applicants will have previous experience of working in a Residential Property Paralegal role, they will have experience in a variety of Residential Property matters, be highly organised and also possess good IT skills as they will be required to use a case management systems.</p> <p>You will also assist Managing Partner to manage their diary and really organise them so that"
London,1900401,Claims Against Public Authorities and Inquest Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p><strong>Duncan Lewis Solicitors:</strong></p> <p>Regulated by the Solicitor's Regulation Authority, Duncan Lewis Solicitors was founded in 1998 and is headquartered in the City of London (Fenchurch Street EC3M), with offices nationwide. We are recognised by the Legal 500 and Chambers & Partners UK independent legal directories as a top-tier law firm in all of our key practice areas - ""a diligent and professional team that is prepared to go the extra mile for its clients"". A paperless law firm with over 500 personnel that embraces hybrid-working, we service both corporate entities and private individuals in over 25 areas of law across 60 languages. We give people a voice - that is our etho"
London,1900226,Property Litigation Solicitor (x2) - Nationwide,OUT_SPECIALIST,specialist/senior title boundary,missing/unknown,Legal,"<p><strong>Title:</strong> Property Litigation Solicitor - Nationwide opportunities</p> <p>Duncan Lewis Solicitors is seeking a talented and driven <strong>Property Litigation Solicitor</strong> to join our highly regarded Litigation Department. This is an excellent opportunity to develop your career with one of the UK's leading law firms, recognised by The <strong>Legal 500 and Chambers & Partners </strong>as a top-tier practice and awarded Law Firm of the Year at both the 2024 LexisNexis Awards and the 2023 Modern Law Awards.</p> <p>Founded in 1998 and headquartered in the City of London, Duncan Lewis Solicitors is a national, award-winning, paperless law firm with over 500 professionals n"
London,1900094,Immigration Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p><strong>Role: </strong>Immigration Paralegal / Caseworker (x3) - City of London</p> <p>Duncan Lewis Solicitors is seeking motivated and talented <strong>Immigration Paralegals / Caseworkers </strong>to join our highly regarded <strong>Immigration Department</strong> in the City of London. This is an excellent opportunity to develop your career with one of the UK's leading law firms, recognised by The Legal 500 and Chambers & Partners as a top-tier immigration practice and awarded <strong>Law Firm of the Year</strong> at both the 2024 LexisNexis Awards and the 2023 Modern Law Awards.</p> <p>Founded in 1998 and headquartered in the City of London, Duncan Lewis Solicitors is a national, awar"
London,1900196,Public Law Paralegal (x4) - City of London,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p><strong>Role: Public Law Paralegal</strong></p> <p>Duncan Lewis Solicitors is seeking a motivated and talented <strong>Public Law Paralegals</strong> to join our highly regarded <strong>Public Law Department</strong>. This is an excellent opportunity to develop your career with one of the UK's leading law firms, recognised by The Legal 500 and Chambers & Partners as a top-tier practice and awarded <strong>Law Firm of the Year</strong> at both the 2024 LexisNexis Awards and the 2023 Modern Law Awards.</p> <p>Founded in 1998 and headquartered in the City of London, Duncan Lewis Solicitors is a national, award-winning, paperless law firm with over 500 professionals nationwide. Our ethos is s"
London,1908706,Paralegal (6-month FTC),OUT_SALARY,"annualised salary exceeds £50,000",">£50,000 OUT",Legal,"<p><strong>Your new company</strong></p> <p>A leading international transport and infrastructure organisation is seeking an experienced Paralegal to join its in-house legal team on an initial 6-month fixed-term contract. The role is based in Central London on a hybrid basis (4 days in the office). Operating across multiple jurisdictions and serving millions of customers each year, the organisation provides essential public services.</p> <p>This is an excellent opportunity to gain exposure to an established in-house legal team within a complex and fast-paced environment. Despite its fixed-term nature, the role may offer genuine long-term potential, with the possibility of extension and future"
London,1910524,Paralegal/Legal Operations Assistant/Legal Tech Assistant,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>This temporary position in London is an opportunity to support the disputes team of a large law firm. You'll assist with a range of tasks that keep legal operations running smoothly, making a real difference in the day-to-day activities of the team.</p> <p><strong>Client Details</strong></p> <p>A law firm based in London.</p> <p><strong>Description</strong></p> <ul> <li>Assist with the preparation of utilisation data.</li> <li>Provide administrative support to create spreadsheet and pivot tables.</li> <li>Help maintain and organise databases.</li> <li>Support the implementation of legal technology tools and systems.</li> <li>Coordinate communication between internal teams and external sta"
London,1909898,German Speaking Legal PA,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>We are currently recruiting for an experienced German speaking Legal PA to join a leading international law firm. This is an exciting opportunity to join a collaborative, expanding, and high performing law firm.</p> <p>The successful PA will be providing proactive administrative, organisational and practice support to Partners, Associates and wider practice groups.</p> <p><strong>The Role</strong></p> <ul> <li>Managing complex diaries and coordinating meetings across different time zones, including with international offices.</li> <li>Arranging domestic and international travel, accommodation, and itineraries.</li> <li>Preparing, formatting, proofreading and amending legal documents, corr"
London,1912309,3 x Junior Legal PA - &;41k - Hybrid 3:2,LIKELY_IN,family title is a strong inclusion signal,"£40k–£50,000",Legal,"<p> <strong>3 x JUNIOR LEGAL PA OPPORTUNITIES UP TO £41K 3:2 HYBRID</strong></p> <p>I'm currently working on <strong>three Junior Legal PA roles</strong> within the same leading international law firm, offering an excellent opportunity for someone looking to develop their legal support career.</p> <p>The roles are across:</p> <p> <strong>Private Client</strong><br /> <strong>Funds</strong><br /> <strong>Real Estate - 12-month FTC</strong></p> <p> <strong>Salaries up to £41,000</strong><br /> <strong>Hybrid working - 3 days office / 2 days WFH</strong><br /> <strong>London</strong></p> <p>The successful candidates will ideally have <strong>around 2 years' legal secretarial, legal PA or profes"
London,1911896,Immigration Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>A specialist immigration law firm is seeking an Immigration Paralegal to join its growing team. This Immigration Paralegal role offers the opportunity to support a US Attorney on a range of US business immigration matters, gaining exposure to complex client cases and developing specialist immigration knowledge. The successful Immigration Paralegal will ideally have experience in US business immigration, however candidates with strong legal experience, a genuine interest in immigration law and a willingness to learn will also be considered.</p> <p><strong>The Company?</strong> </p><p>The successful Immigration Paralegal will join a specialist immigration practice focused on providing tailo"
London,1928253,Bridging & Finance Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p><strong>Property & Bridging Finance Paralegal / Fee Earner</strong></p> <p><strong>Location:</strong> Aldgate, London<br /><strong>Working Pattern:</strong> Full-time Monday to Friday Office-based<br /><strong>Practice Area:</strong> Bridging Finance Secured Lending Property<br /><strong>Salary:</strong> Dependent upon experience</p> <p><strong>The Opportunity</strong></p> <p>My client is a highly entrepreneurial London law firm with considerable strength within the property market and an established Real Estate Finance offering. An opportunity has arisen for an experienced <strong>Property & Bridging Finance Paralegal / Fee Earner</strong> to join its expanding London team. This represen"
London,1932774,Legal Secretary,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>Owen Reed is looking to recruit an experienced Legal Secretary to join the Financial Services team within the Finance Practice Group of a prestigious law firm.</p> <p>This varied role offers a broad range of responsibilities and requires an accomplished Legal Secretary with strong organisational and administrative skills. The successful candidate will ideally have previous experience supporting partners within a law firm and will be confident managing the frequent demands of a fast-paced role.</p> <p>Clear, proactive communication and the ability to build trusted working relationships with the individuals being supported will be fundamental to success.</p> <p><strong>Key Responsibilities<"
London,1932592,Legal Personal Assistant,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>Owen Reed is looking to recruit an experienced Legal PA to join the Real Estate department of a prestigious law firm.</p> <p><strong>The Role</strong> </p><p>This is a fee earner-focused role based within the fee-earning Real Estate department.</p> <p>The Legal PA will work as part of the Legal Operations team, providing timely and high-quality administrative and coordination support to a group of lawyers. This is a varied role involving client contact and collaboration within a friendly, high-performing team that provides an excellent service to the firm's lawyers and, ultimately, its clients.</p> <p>The successful Legal PA will be a self-motivated and reliable individual who can manage "
London,1945507,Property Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p><strong>Paralegal - Legal Transactions Team</strong></p> <p><strong>Location:</strong> North London<br /><strong>Salary:</strong> Competitive + Benefits<br /><strong>Working Pattern:</strong> Full-time, Hybrid</p> <p>An exciting opportunity has arisen for an experienced <strong>Paralegal</strong> with a background in <strong>private practice and/ in-house commercial property environments</strong> to join a highly regarded Legal Transactions team.</p> <p>This role offers exposure to a broad range of property matters within a fast-paced and collaborative legal function, making it ideal for a commercially minded property paralegal looking to take the next step in their career.</p> <p><strong"
London,1944954,Banking and Finance Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p><strong>Banking Paralegal - Structured Finance</strong></p> <p><strong>Location:</strong> Remote, UK<br /><strong>Contract:</strong> Permanent<br /><strong>Salary:</strong> Competitive, dependent on experience<br /><strong>Sector:</strong> Legal / Banking & Finance</p> <p></p> <p><strong>The Opportunity</strong></p> <p>We are currently working with a leading international law firm to recruit a talented Banking Paralegal to join its growing Legal Delivery Centre.</p> <p>This is an excellent opportunity for a law graduate or experienced paralegal looking to develop their career within Banking and Structured Finance, with exposure to high-quality transactional work and sophisticated clients."
London,1944816,Legal Secretary,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>Are you an experienced Legal Secretary looking to join a collaborative and professional law firm where your contribution is truly valued?</p> <p>We are seeking a proactive and highly organised Legal Secretary to provide first-class secretarial and administrative support to a team of fee earners. This is an excellent opportunity to join a supportive environment, working alongside an established secretarial team in a varied and fast-paced role.</p> <p><strong>The Role</strong></p> <p>You'll be responsible for a broad range of secretarial and administrative duties, including:</p> <ul> <li>Diary management and travel coordination</li> <li>Document production, formatting and PDF editing</li> <"
London,1943757,Document Review Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p></p> <p>Did you know that temping could be a career?</p> <p>At Ryder Reid Legal, we work closely with a variety of law firms across the US, UK, and internationally, facilitating the staffing of document review projects.</p> <p>As such, we are actively seeking to onboard Paralegals who are interested in engaging with this type of work. Our projects often come in at very short notice, so we usually require immediate availability from candidates.</p> <p>Flexibility is crucial, as long hours may be required to meet stringent deadlines. Project durations vary, ranging from short-term engagements spanning a few weeks to more extensive commitments lasting months.</p> <p>Candidates with experienc"
London,28874_71950,Senior Legal Counsel - Employment,OUT_SPECIALIST,specialist/senior title boundary,missing/unknown,Legal,"<p>We are growing!</p><p>This is a great opportunity for an <strong>employment lawyer</strong> as a <strong>Senior Legal Counsel</strong> within Sky's in house HR Legal team.</p><p>We seek a motivated, collaborative and commercially minded lawyer who is able to support across the full breadth of employment law issues, primarily in UK & Ireland but with scope across Sky's footprint in other jurisdictions. The role will offer a wide variety of cutting-edge work and provide first-class opportunities for development and growth, both within the team and more broadly across the department and the Sky Group.</p><p>Our team is part of the Sky Legal team with around 200 UK based lawyers. Sky is fast "
London,1950553,Litigation Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>We are currently recruiting for a brand-new Paralegal position, to work in the London office of a leading US law firm.</p> <p>The role will be offered on a permanent basis and support the growing Litigation team.</p> <p>This fantastic opportunity will see you working in an excellent practice area, partaking in a range of activities including legal research, managing documents, and liaising with clients. Paralegals at this firm are offered a range of high-quality work and exposure that is second to none.</p> <p>Typical duties will include (but are not limited to):</p> <ul> <li>Managing document production processes and case management regarding documents. </li> <li>Collecting materials fro"
London,1951207,Private Client Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p><strong>Private Client Paralegal</strong></p> <ul> <li>Client is a successful solicitors firm based in Canary Wharf</li> <li>Office based role</li> </ul> <p><strong>Private Client Paralegal</strong></p> <ul> <li>The successful candidate will have 2 years Private Client experience - please do not apply otherwise - thank you</li> </ul> <p><strong>Private Client Paralegal</strong></p> <ul> <li>Solid Wills & Probate experience please</li> </ul> <p><strong>Private Client Paralegal</strong></p> <ul> <li>Immediate interviews</li> </ul> <p><strong>By applying to this vacancy, you are giving permission to no1 legal and professional to submit your CV to the hiring company</strong></p> <p><strong>No"
London,1958875,Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>An exciting opportunity has arisen for a Paralegal to join a rapidly growing law firm based in North West London. The successful candidate will support the conveyancing team, working closely with an ambitious and expanding department on high-value property transactions.</p> <p>This role combines legal and administrative responsibilities within residential conveyancing and offers excellent opportunities for professional development.</p> <p><strong>Key Responsibilities:</strong></p> <ul> <li>Drafting licences and supporting legal documentation</li> <li>Preparing and submitting SDLT returns and Land Registry applications</li> <li>Managing pre- and post-completion processes efficiently</li> <"
London,1959570,Conveyancing Paralegal,LIKELY_IN,family title is a strong inclusion signal,missing/unknown,Legal,"<p>Residential Property Paralegal role in London.<br /> You will support 2 fee-earners on their Conveyancing transactions. <br /> Duties will include assisting with residential freehold and leasehold sales and purchases, residential remortgages and transfers of equity, due diligence, title investigations, and property searches and preparing legal documents and managing post-completion matters.<br /> You should have a minimum of 12 months' experience within conveyancing and have a good understanding of the conveyancing process from instruction through to completion and post-completion. You must also have experience of handling property searches, Land Registry applications and SDLT submissions"
London,1957691,Property Litigation Solicitor - In-house,OUT_SALARY,"annualised salary exceeds £50,000",">£50,000 OUT",Legal,"<p><strong>In-House Solicitor (Property Litigation)</strong><br /><strong>Hertfordshire</strong><br /><strong>4 - 8 PQE</strong><br /><strong>£70K - £80K</strong></p> <p>A leading UK property and investment group is seeking an experienced In-House Solicitor to join its legal team. The successful candidate will provide high-quality legal support to a substantial residential leasehold property management business, working closely with the Head of Legal and a range of internal and external stakeholders. The role will have a particular focus on property management, building safety and property litigation, with exposure to complex and commercially significant matters across England and Wales.</p>"
